Year,Field,Subject,World Rank,Institution,Total Score,Q1,CNCI,IC,TOP,AWARD
2021,Life Sciences,Biological Sciences,51-75,Radboud University Nijmegen,,38,91.4,85.2,18.3,0
2021,Life Sciences,Biological Sciences,51-75,The University of Melbourne,,50.2,87,77.6,19.6,0
2021,Life Sciences,Biological Sciences,51-75,The University of Queensland,,47.7,89.9,80.2,14.7,0
2021,Life Sciences,Biological Sciences,51-75,Tsinghua University,,38.4,84,66.7,28.2,0
2021,Life Sciences,Biological Sciences,51-75,University of Basel,,35.5,90.9,86.6,21.4,0
2021,Life Sciences,Biological Sciences,51-75,University of British Columbia,,47.2,80.7,81,20.8,0
2021,Life Sciences,Biological Sciences,51-75,"University of California, Davis",,49,82.5,70.4,20.8,0
2021,Life Sciences,Biological Sciences,51-75,University of Geneva,,32.6,98,84.9,20.2,0
2021,Life Sciences,Biological Sciences,51-75,University of Groningen,,38.7,89.4,85,17,0
2021,Life Sciences,Biological Sciences,51-75,University of Lausanne,,35.7,90.4,85.7,23.5,0
2021,Life Sciences,Biological Sciences,51-75,University of Paris,,48.9,80.2,78.1,21.9,0
2021,Life Sciences,Biological Sciences,51-75,University of Pittsburgh,,44.5,84.7,66,20.8,0
2021,Life Sciences,Biological Sciences,51-75,Weizmann Institute of Science,,29.1,94.2,80.8,32.2,0
2021,Life Sciences,Biological Sciences,76-100,Charite - Universitats Medizin Berlin,,33.4,87.1,78.6,24.5,0
2021,Life Sciences,Biological Sciences,76-100,Leiden University,,37,91.3,82.9,14.7,0
2021,Life Sciences,Biological Sciences,76-100,Mayo Clinic Alix School of Medicine,,36.2,89.2,69.4,17.7,0
2021,Life Sciences,Biological Sciences,76-100,Monash University,,44.2,79.5,79.5,22.5,0
2021,Life Sciences,Biological Sciences,76-100,Northwestern University,,39.8,87.2,63.6,21.4,0
2021,Life Sciences,Biological Sciences,76-100,Oregon Health and Science University,,29.9,92.7,63.2,20.8,0
2021,Life Sciences,Biological Sciences,76-100,Paris-Saclay University,,46.9,76.8,78.6,21.9,0
2021,Life Sciences,Biological Sciences,76-100,Technical University of Denmark,,32.5,91.9,83.8,17,0
2021,Life Sciences,Biological Sciences,76-100,Technical University of Munich,,37.7,88.1,79.6,19,0
2021,Life Sciences,Biological Sciences,76-100,Tel Aviv University,,34.6,80.8,76.4,25.5,0
2021,Life Sciences,Biological Sciences,76-100,The Ohio State University - Columbus,,42.3,79.8,65,22.5,0
2021,Life Sciences,Biological Sciences,76-100,The University of Manchester,,38.3,86.8,81.5,17,0
2021,Life Sciences,Biological Sciences,76-100,The University of Tokyo,,49.9,69.4,60.8,24.5,0
2021,Life Sciences,Biological Sciences,76-100,University of Amsterdam,,40.7,85.4,83.4,18.3,0
2021,Life Sciences,Biological Sciences,76-100,University of Barcelona,,42.1,79.3,79.6,19.6,0
2021,Life Sciences,Biological Sciences,76-100,University of Bristol,,34.6,95.4,81.5,12,0
2021,Life Sciences,Biological Sciences,76-100,"University of California, Santa Cruz",,25.6,100,69.5,21.9,0
2021,Life Sciences,Biological Sciences,76-100,University of Cologne,,33.5,84.4,80.4,22.5,0
2021,Life Sciences,Biological Sciences,76-100,University of Freiburg,,35.3,84.2,81.1,20.8,0
2021,Life Sciences,Biological Sciences,76-100,University of Helsinki,,41.8,88.5,87.1,13.9,0
2021,Life Sciences,Biological Sciences,76-100,"University of Minnesota, Twin Cities",,45,83,64.5,19,0
2021,Life Sciences,Biological Sciences,76-100,University of Sydney,,42.1,82.2,77.5,19,0
2021,Life Sciences,Biological Sciences,76-100,University of Wisconsin - Madison,,46.9,82.6,62.1,17.7,0
2021,Life Sciences,Biological Sciences,76-100,University of Wuerzburg,,29.8,93.7,79.9,19,0
2021,Life Sciences,Biological Sciences,76-100,Uppsala University,,39.7,87.6,85.3,13.9,0
2021,Life Sciences,Biological Sciences,101-150,Aarhus University,,38.4,81.8,84.2,11,0
2021,Life Sciences,Biological Sciences,101-150,Aix Marseille University,,39.5,76.1,79,20.2,0
2021,Life Sciences,Biological Sciences,101-150,Albert Einstein College of Medicine,,28.8,88.1,67.9,16.3,0
2021,Life Sciences,Biological Sciences,101-150,Case Western Reserve University,,34,82,64.1,19.6,0
2021,Life Sciences,Biological Sciences,101-150,Fudan University,,44.1,70.5,56.7,19.6,0
2021,Life Sciences,Biological Sciences,101-150,Ghent University,,40.4,80.3,84.9,15.5,0
2021,Life Sciences,Biological Sciences,101-150,Indiana University Bloomington,,34.4,81.5,63.9,14.7,0
2021,Life Sciences,Biological Sciences,101-150,King Abdulaziz University,,21.9,100,93.9,4.9,0
2021,Life Sciences,Biological Sciences,101-150,London School of Hygiene & Tropical Medicine,,27.2,94.2,90.3,4.9,0
2021,Life Sciences,Biological Sciences,101-150,Lund University,,36.1,81.5,85.2,11,0
2021,Life Sciences,Biological Sciences,101-150,Medical University of Vienna,,26.8,90.8,82.2,16.3,0
2021,Life Sciences,Biological Sciences,101-150,Newcastle University,,31.8,89.3,84.5,12,0
2021,Life Sciences,Biological Sciences,101-150,Peking University,,44,76.1,56.4,21.9,0
2021,Life Sciences,Biological Sciences,101-150,Pennsylvania State University - University Park,,32.9,84.5,65.6,14.7,0
2021,Life Sciences,Biological Sciences,101-150,PSL University,,36,79,84.9,15.5,0
2021,Life Sciences,Biological Sciences,101-150,Queen Mary University of London,,29.6,95.3,83.9,13.9,0
2021,Life Sciences,Biological Sciences,101-150,"Rutgers, The State University of New Jersey - New Brunswick",,40.4,80.4,69.4,16.3,0
2021,Life Sciences,Biological Sciences,101-150,Shanghai Jiao Tong University,,48.4,71,53.1,19,0
2021,Life Sciences,Biological Sciences,101-150,ShanghaiTech University,,19.9,89.1,68.1,20.8,0
2021,Life Sciences,Biological Sciences,101-150,Swiss Federal Institute of Technology Lausanne,,29.8,86.8,85.5,19,0
2021,Life Sciences,Biological Sciences,101-150,Temple University,,23.3,100,70.3,6.9,0
2021,Life Sciences,Biological Sciences,101-150,The Hebrew University of Jerusalem,,31.9,78.7,78.1,23,0
2021,Life Sciences,Biological Sciences,101-150,The University of Dundee,,26.4,97.5,81.7,11,0
2021,Life Sciences,Biological Sciences,101-150,The University of Glasgow,,33.6,88.9,84.4,13,0
2021,Life Sciences,Biological Sciences,101-150,The University of New South Wales,,37.2,79,78,14.7,0
2021,Life Sciences,Biological Sciences,101-150,The University of Texas Health Science Center at Houston,,32.2,91.6,72,15.5,0
2021,Life Sciences,Biological Sciences,101-150,Trinity College Dublin,,20.6,99.6,85.1,11,0
2021,Life Sciences,Biological Sciences,101-150,TU Dresden,,27.6,86.1,79.2,13,0
2021,Life Sciences,Biological Sciences,101-150,University of Alabama at Birmingham,,33.5,82.2,65.6,13.9,0
2021,Life Sciences,Biological Sciences,101-150,University of Bern,,32,79.5,84.8,17.7,0
2021,Life Sciences,Biological Sciences,101-150,University of Bonn,,29.8,89,80.2,19.6,0
2021,Life Sciences,Biological Sciences,101-150,"University of California, Irvine",,32.9,81.6,66.4,17.7,0
2021,Life Sciences,Biological Sciences,101-150,University of Colorado at Boulder,,27.2,87.6,62.2,15.5,0
2021,Life Sciences,Biological Sciences,101-150,University of Colorado Health Science Center,,34.3,84.9,63.1,15.5,0
2021,Life Sciences,Biological Sciences,101-150,University of Exeter,,32.2,88.7,82.6,12,0
2021,Life Sciences,Biological Sciences,101-150,University of Florida,,47,73,68,13,0
2021,Life Sciences,Biological Sciences,101-150,University of Goettingen,,32.5,81.7,77.2,14.7,0
2021,Life Sciences,Biological Sciences,101-150,University of Illinois at Urbana-Champaign,,38.6,79.9,67.1,17,0
2021,Life Sciences,Biological Sciences,101-150,"University of Maryland, Baltimore",,30.7,87.6,67.6,12,0
2021,Life Sciences,Biological Sciences,101-150,University of Montpellier,,45.6,76.7,84.3,15.5,0
2021,Life Sciences,Biological Sciences,101-150,University of Montreal,,35.5,80.4,76.5,20.8,0
2021,Life Sciences,Biological Sciences,101-150,University of Oslo,,35.4,86.2,84.7,12,0
2021,Life Sciences,Biological Sciences,101-150,University of Sao Paulo,,47.8,63.8,66.3,19,0
2021,Life Sciences,Biological Sciences,101-150,University of Tartu,,23.4,100,87,11,0
2021,Life Sciences,Biological Sciences,101-150,University of Tuebingen,,37,86.8,80.1,13,0
2021,Life Sciences,Biological Sciences,101-150,University of Vienna,,30.7,84.8,87.8,11,0
2021,Life Sciences,Biological Sciences,101-150,Vrije Universiteit Amsterdam,,34.1,89.4,81.2,13.9,0
2021,Life Sciences,Biological Sciences,101-150,Wageningen University & Research,,34,85.6,85.8,11,0
2021,Life Sciences,Biological Sciences,101-150,Yeshiva University,,30.8,89.8,68.6,17,0
2021,Life Sciences,Biological Sciences,101-150,Zhejiang University,,46.8,71.5,57.2,15.5,0
2021,Life Sciences,Biological Sciences,151-200,Arizona State University,,26.3,81.3,71,14.7,0
2021,Life Sciences,Biological Sciences,151-200,Autonomous University of Barcelona,,32.3,77.9,76.7,12,0
2021,Life Sciences,Biological Sciences,151-200,Brown University,,26.7,82.8,64,13,0
2021,Life Sciences,Biological Sciences,151-200,Claude Bernard University Lyon 1,,34.6,73,77.7,13,0
2021,Life Sciences,Biological Sciences,151-200,Goethe University Frankfurt,,31,77.8,76.8,11,0
2021,Life Sciences,Biological Sciences,151-200,King Abdullah University of Science and Technology,,23.1,86.8,94.1,8.5,0
2021,Life Sciences,Biological Sciences,151-200,KTH Royal Institute of Technology,,21.1,91.4,82.4,6.9,0
2021,Life Sciences,Biological Sciences,151-200,Laval University,,30.6,77.2,74.3,14.7,0
2021,Life Sciences,Biological Sciences,151-200,Maastricht University,,24.9,88.1,84.5,9.8,0
2021,Life Sciences,Biological Sciences,151-200,Medical University of Graz,,19,92.3,86.8,9.8,0
2021,Life Sciences,Biological Sciences,151-200,Medical University of Innsbruck,,19.9,88.1,88.3,9.8,0
2021,Life Sciences,Biological Sciences,151-200,Nanyang Technological University,,29.9,79.3,83.5,14.7,0
2021,Life Sciences,Biological Sciences,151-200,Paul Sabatier University (Toulouse 3),,31.5,74.1,80.5,15.5,0
2021,Life Sciences,Biological Sciences,151-200,Stockholm University,,28.5,87.4,85.5,4.9,0
2021,Life Sciences,Biological Sciences,151-200,Stony Brook University,,28,86.1,67.1,14.7,0
2021,Life Sciences,Biological Sciences,151-200,Sun Yat-sen University,,43.2,70.8,54.2,12,0
2021,Life Sciences,Biological Sciences,151-200,Tampere University,,18.2,94.8,83.5,11,0
2021,Life Sciences,Biological Sciences,151-200,Texas A&M University,,36,76.7,68.6,13,0
2021,Life Sciences,Biological Sciences,151-200,The University of Adelaide,,29.7,82.7,76.7,11,0
2021,Life Sciences,Biological Sciences,151-200,The University of Georgia,,35.7,75,64.2,13.9,0
2021,Life Sciences,Biological Sciences,151-200,The University of Texas at Austin,,32.6,80.3,63.1,16.3,0
2021,Life Sciences,Biological Sciences,151-200,The University of Texas Health Science Center at San Antonio,,23.4,86.3,70.5,11,0
2021,Life Sciences,Biological Sciences,151-200,Université libre de Bruxelles (ULB),,23.7,82.2,86.1,13.9,0
2021,Life Sciences,Biological Sciences,151-200,University of Alberta,,34.8,78.8,75.1,9.8,0
2021,Life Sciences,Biological Sciences,151-200,University of Arizona,,32.9,80.9,64.8,11,0
2021,Life Sciences,Biological Sciences,151-200,University of Bergen,,26.7,86,84.6,6.9,0
2021,Life Sciences,Biological Sciences,151-200,University of Birmingham,,29.8,82.3,82,12,0
